id,category,category_rank,keyword,search_type,monthly_lower,monthly_upper,blog_documents,recent_posts,recent_posts_note,opportunity,persistence,home_fit,priority,overall_rank,search_source,live_pc_monthly,live_mobile_monthly,live_competition,live_depth,live_checked_at
K0773,스포츠,73,골프그립미끄럼방지,세부 검색어,870,870,593,37,수집결과 내 집계,72.03945780739343,80.49722770241405,50.0,70.16889721442092,540,네이버 검색광고 API,80,790,높음,8,2026-09-12T08:34:49+09:00
K0774,스포츠,74,러닝종아리통증,세부 검색어,700,700,1346,61,수집결과 내 집계,63.40132589656247,96.14908523830385,50.0,70.54538851977239,532,네이버 검색광고 API,100,600,중간,2,2026-09-12T08:34:49+09:00
K0775,스포츠,75,수영호흡법,세부 검색어,620,620,2413,61,수집결과 내 집계,56.0080686528139,85.04768345722027,50.0,63.518339363573034,706,네이버 검색광고 API,120,500,높음,3,2026-09-12T08:34:49+09:00
K0776,스포츠,76,골프규칙,세부 검색어,720,720,4909,142,수집결과 내 집계,47.221583643395626,86.64828926017043,50.0,59.60527859974894,794,네이버 검색광고 API,170,550,높음,3,2026-09-12T08:34:49+09:00
K0777,스포츠,77,아이언종류,세부 검색어,640,640,6803,194,수집결과 내 집계,42.30286201830759,84.08486234227713,62.5,58.87688971183694,811,네이버 검색광고 API,110,530,높음,3,2026-09-12T08:34:49+09:00
K0778,스포츠,78,요가필라테스차이,세부 검색어,660,660,1172,38,수집결과 내 집계,64.10489057538034,88.08865324675384,87.5,75.97904126171632,386,네이버 검색광고 API,120,540,높음,3,2026-09-12T08:34:49+09:00
K0779,스포츠,79,홈트근력운동,세부 검색어,600,600,9639,350,수집결과 내 집계,38.023238513098505,90.88294130716596,50.0,56.27650164869904,850,네이버 검색광고 API,150,450,높음,10,2026-09-12T08:34:49+09:00
K0780,스포츠,80,러닝초보페이스,세부 검색어,680,680,1241,117,수집결과 내 집계,63.099244886055935,93.71740236839524,75.0,74.66484315354654,430,네이버 검색광고 API,120,560,중간,2,2026-09-12T08:34:49+09:00
K0781,스포츠,81,가슴운동루틴,세부 검색어,640,640,18724,326,수집결과 내 집계,30.90333214649182,81.2176005717679,50.0,49.816946244776275,925,네이버 검색광고 API,170,470,높음,3,2026-09-12T08:34:49+09:00
K0782,스포츠,82,아이언그립교체,세부 검색어,550,550,7422,194,수집결과 내 집계,38.2222370653765,88.56363427345116,62.5,58.1802088147236,823,네이버 검색광고 API,100,450,중간,8,2026-09-12T08:34:49+09:00
K0783,스포츠,83,요가가격,세부 검색어,480,480,36639,751,수집결과 내 집계,21.062854951151184,89.41667285515476,50.0,47.35642933212202,953,네이버 검색광고 API,50,430,높음,10,2026-09-12T08:34:49+09:00
K0784,스포츠,84,러닝전스트레칭,세부 검색어,510,510,1379,81,수집결과 내 집계,56.69639540601189,95.2146107018099,50.0,66.91258091354891,627,네이버 검색광고 API,90,420,높음,3,2026-09-12T08:34:49+09:00
K0785,스포츠,85,근육통있을때운동,세부 검색어,440,440,1290,48,수집결과 내 집계,57.173137932580346,83.05071445132229,50.0,63.50178330168686,707,네이버 검색광고 API,70,370,높음,3,2026-09-12T08:34:49+09:00
K0786,스포츠,86,수영초보,세부 검색어,400,400,17308,531,수집결과 내 집계,26.2064179747396,81.493215276967,50.0,47.5511735704599,950,네이버 검색광고 API,90,310,높음,3,2026-09-12T08:34:49+09:00
K0787,스포츠,87,수영잘하는법,세부 검색어,380,380,983,21,수집결과 내 집계,59.07078371045759,82.33619456614453,62.5,66.73625022507215,630,네이버 검색광고 API,100,280,높음,3,2026-09-12T08:34:49+09:00
K0788,스포츠,88,마라톤준비물,세부 검색어,650,650,3987,144,수집결과 내 집계,41.726264316639174,91.84316697841183,62.5,60.916082251843136,764,네이버 검색광고 API,140,510,높음,3,2026-09-12T08:34:49+09:00
K0789,스포츠,89,러닝후스트레칭,세부 검색어,440,440,1717,95,수집결과 내 집계,51.63079828544781,94.25225463182582,50.0,64.09107553227165,692,네이버 검색광고 API,60,380,높음,3,2026-09-12T08:34:49+09:00
K0790,스포츠,90,운동후근육통푸는법,세부 검색어,400,400,1287,19,수집결과 내 집계,53.525982273082924,96.17732054940686,62.5,68.11618730136351,591,네이버 검색광고 API,40,360,높음,3,2026-09-12T08:34:49+09:00
K0791,스포츠,91,스쿼트호흡법,세부 검색어,320,320,519,26,수집결과 내 집계,64.61227809751095,97.73575762513714,50.0,71.62686633629662,507,네이버 검색광고 API,30,290,중간,1,2026-09-12T08:34:49+09:00
K0792,스포츠,92,러닝발바닥통증,세부 검색어,400,400,1723,116,수집결과 내 집계,48.481888023361876,95.57392898898652,50.0,62.91312270837689,723,네이버 검색광고 API,70,330,높음,3,2026-09-12T08:34:49+09:00
K0793,스포츠,93,헬스장가격비교,세부 검색어,270,270,3507,135,수집결과 내 집계,37.36889844165148,69.70611592840578,75.0,54.59628399934748,871,네이버 검색광고 API,50,220,높음,10,2026-09-12T08:34:49+09:00
K0794,스포츠,94,맨몸근력운동,세부 검색어,290,290,5569,135,수집결과 내 집계,31.61572318380054,79.69590983681884,50.0,49.716634542945926,927,네이버 검색광고 API,80,210,높음,3,2026-09-12T08:34:49+09:00
K0795,스포츠,95,스트레칭효과,세부 검색어,280,280,71235,975,이상(하한),12.039160744961514,78.9344017944835,62.5,42.199900910825804,976,네이버 검색광고 API,40,240,높음,3,2026-09-12T08:34:49+09:00
K0796,스포츠,96,근력운동시간,세부 검색어,260,260,16566,589,수집결과 내 집계,20.595110622050896,79.73269207464192,75.0,49.21736293341802,931,네이버 검색광고 API,30,230,중간,5,2026-09-12T08:34:49+09:00
K0797,스포츠,97,수영초보준비물,세부 검색어,260,260,929,31,수집결과 내 집계,49.14852529475715,87.55193781195686,62.5,63.33984399096563,708,네이버 검색광고 API,60,200,높음,3,2026-09-12T08:34:49+09:00
K0798,스포츠,98,달리기자세,세부 검색어,280,280,11240,306,수집결과 내 집계,20.830741879001856,78.65910287072037,50.0,44.01310180071704,971,네이버 검색광고 API,50,230,높음,3,2026-09-12T08:34:49+09:00
K0799,스포츠,99,근력운동유산소순서,세부 검색어,140,140,2093,125,수집결과 내 집계,35.36597679483739,,62.5,,,네이버 검색광고 API,10,130,중간,2,2026-09-12T08:34:49+09:00
K0800,스포츠,100,러닝페이스계산,세부 검색어,130,130,109,14,수집결과 내 집계,64.82234005716242,69.25084839896115,75.0,68.18642454826956,590,네이버 검색광고 API,20,110,중간,1,2026-09-12T08:34:49+09:00
K0801,방송·연예,1,김혜수나이,세부 검색어,37430,37430,4715,997,이상(하한),95.76397826415182,89.8156174673313,50.0,84.82667437227529,100,네이버 검색광고 API,2630,34800,낮음,0,2026-09-12T08:34:49+09:00
K0802,방송·연예,2,엄정화나이,세부 검색어,23170,23170,2886,417,수집결과 내 집계,93.967054789667,93.26032490423512,50.0,84.96162486610403,96,네이버 검색광고 API,970,22200,낮음,0,2026-09-12T08:34:49+09:00
K0803,방송·연예,3,유재석나이,세부 검색어,28730,28730,4029,105,수집결과 내 집계,93.5100456651202,97.00109806919323,50.0,85.85535225331807,77,네이버 검색광고 API,1430,27300,낮음,0,2026-09-12T08:34:49+09:00
K0804,방송·연예,4,신동엽나이,세부 검색어,31470,31470,1583,48,수집결과 내 집계,93.28019865858367,96.17090754827392,50.0,85.491371593774,83,네이버 검색광고 API,1070,30400,낮음,0,2026-09-12T08:34:49+09:00
K0805,방송·연예,5,박진영나이,세부 검색어,12600,12600,1784,124,수집결과 내 집계,91.07309684276048,92.45535141373546,50.0,83.27315384550087,137,네이버 검색광고 API,700,11900,낮음,0,2026-09-12T08:34:49+09:00
K0806,방송·연예,6,이효리나이,세부 검색어,15480,15480,2560,30,수집결과 내 집계,89.23371830293384,95.81395956443087,50.0,83.36104702079618,133,네이버 검색광고 API,880,14600,낮음,0,2026-09-12T08:34:49+09:00
K0807,방송·연예,7,아이유나이,세부 검색어,13380,13380,5651,81,수집결과 내 집계,88.7860526221926,92.68783013441808,62.5,84.69937535142172,105,네이버 검색광고 API,1280,12100,낮음,0,2026-09-12T08:34:49+09:00
K0808,방송·연예,8,공유나이,세부 검색어,11740,11740,47955,719,수집결과 내 집계,73.32970255473768,87.01624559810152,50.0,72.7697249567993,487,네이버 검색광고 API,1040,10700,낮음,0,2026-09-12T08:34:49+09:00
K0809,방송·연예,9,김희애나이,세부 검색어,10690,10690,3122,373,수집결과 내 집계,88.54435104829258,93.2227113663105,50.0,82.23898893403944,171,네이버 검색광고 API,490,10200,낮음,0,2026-09-12T08:34:49+09:00
K0810,방송·연예,10,전지현나이,세부 검색어,11070,11070,2436,45,수집결과 내 집계,87.22514865224323,95.09243849360404,50.0,82.14030587420282,174,네이버 검색광고 API,770,10300,낮음,0,2026-09-12T08:34:49+09:00
K0811,방송·연예,11,박보검나이,세부 검색어,11290,11290,1413,45,수집결과 내 집계,87.182964455735,84.83435112257868,50.0,79.04178756464111,279,네이버 검색광고 API,890,10400,낮음,0,2026-09-12T08:34:49+09:00
K0812,방송·연예,12,현빈나이,세부 검색어,16470,16470,1625,47,수집결과 내 집계,87.11375276289273,92.81430775936977,50.0,81.40116870925729,202,네이버 검색광고 API,1170,15300,낮음,0,2026-09-12T08:34:49+09:00
K0813,방송·연예,13,서장훈나이,세부 검색어,9880,9880,2000,83,수집결과 내 집계,86.97279670058214,92.41499552899035,50.0,81.21089700898817,211,네이버 검색광고 API,450,9430,낮음,0,2026-09-12T08:34:49+09:00
K0814,방송·연예,14,이영애나이,세부 검색어,10230,10230,4062,181,수집결과 내 집계,86.96181044423469,91.5633753129935,50.0,80.94991781601539,217,네이버 검색광고 API,650,9580,낮음,0,2026-09-12T08:34:49+09:00
K0815,방송·연예,15,장나라나이,세부 검색어,10210,10210,1766,48,수집결과 내 집계,86.9563094886114,95.36723348740904,50.0,82.0883247905284,178,네이버 검색광고 API,630,9580,낮음,0,2026-09-12T08:34:49+09:00
K0816,방송·연예,16,손예진나이,세부 검색어,12330,12330,2356,49,수집결과 내 집계,86.55174492689619,96.10561157082729,50.0,82.10755593469628,177,네이버 검색광고 API,930,11400,낮음,0,2026-09-12T08:34:49+09:00
K0817,방송·연예,17,차승원나이,세부 검색어,7810,7810,991,26,수집결과 내 집계,86.3291502935769,85.42066650819012,50.0,78.79077509924548,292,네이버 검색광고 API,260,7550,낮음,0,2026-09-12T08:34:49+09:00
K0818,방송·연예,18,조인성나이,세부 검색어,7840,7840,1214,22,수집결과 내 집계,86.22393538200384,94.33037330574959,50.0,81.4110796827268,200,네이버 검색광고 API,640,7200,낮음,0,2026-09-12T08:34:49+09:00
K0819,방송·연예,19,이병헌나이,세부 검색어,7980,7980,1835,58,수집결과 내 집계,85.52793053395453,84.98608097324949,50.0,78.25978955895211,312,네이버 검색광고 API,600,7380,낮음,0,2026-09-12T08:34:49+09:00
K0820,방송·연예,20,송혜교나이,세부 검색어,8150,8150,3695,127,수집결과 내 집계,85.50676138657617,82.47148772336472,50.0,77.4948270102975,330,네이버 검색광고 API,730,7420,낮음,0,2026-09-12T08:34:49+09:00
K0821,방송·연예,21,김종국나이,세부 검색어,7160,7160,2487,32,수집결과 내 집계,85.38531851209831,80.09876895760962,50.0,76.72228994333204,357,네이버 검색광고 API,480,6680,낮음,0,2026-09-12T08:34:49+09:00
K0822,방송·연예,22,수지나이,세부 검색어,8050,8050,7736,170,수집결과 내 집계,85.115899083837,90.35498942605616,50.0,79.66444636973534,261,네이버 검색광고 API,710,7340,낮음,0,2026-09-12T08:34:49+09:00
K0823,방송·연예,23,강호동나이,세부 검색어,7370,7370,1318,11,수집결과 내 집계,85.20196704856869,96.78721879387507,50.0,81.63714916244686,191,네이버 검색광고 API,510,6860,낮음,0,2026-09-12T08:34:49+09:00
K0824,방송·연예,24,임영웅나이,세부 검색어,7180,7180,4431,80,수집결과 내 집계,84.72859558862473,91.95596343539209,50.0,79.95108682492999,254,네이버 검색광고 API,280,6900,낮음,0,2026-09-12T08:34:49+09:00
K0825,방송·연예,25,진성나이,세부 검색어,5970,5970,1568,21,수집결과 내 집계,84.49763455265483,88.68841518272659,50.0,78.8553418311454,287,네이버 검색광고 API,40,5930,낮음,0,2026-09-12T08:34:49+09:00
K0826,방송·연예,26,장민호나이,세부 검색어,6090,6090,1764,11,수집결과 내 집계,83.70525336623925,91.6982522471969,50.0,79.3621023572787,271,네이버 검색광고 API,80,6010,낮음,0,2026-09-12T08:34:49+09:00
K0827,방송·연예,27,이찬원나이,세부 검색어,6490,6490,2728,157,수집결과 내 집계,83.30580151889038,85.05788983934363,50.0,77.17026771124827,342,네이버 검색광고 API,110,6380,낮음,0,2026-09-12T08:34:49+09:00
K0828,방송·연예,28,이경규나이,세부 검색어,4740,4740,1159,8,수집결과 내 집계,83.12731804521117,93.30524220993446,50.0,79.55523168558592,265,네이버 검색광고 API,290,4450,낮음,0,2026-09-12T08:34:49+09:00
K0829,방송·연예,29,한혜진나이,세부 검색어,4720,4720,2614,50,수집결과 내 집계,83.06298676827348,94.85112888741699,50.0,79.98683205036184,253,네이버 검색광고 API,240,4480,낮음,0,2026-09-12T08:34:49+09:00
K0830,방송·연예,30,이승기나이,세부 검색어,4760,4760,1632,13,수집결과 내 집계,82.25433837184667,94.7147498989262,50.0,79.54159415560119,266,네이버 검색광고 API,290,4470,낮음,0,2026-09-12T08:34:49+09:00
K0831,방송·연예,31,박진영식단,세부 검색어,3040,3040,1049,260,수집결과 내 집계,82.09088165335332,93.93404591287965,37.5,76.72565460054055,356,네이버 검색광고 API,430,2610,낮음,0,2026-09-12T08:34:49+09:00
K0832,방송·연예,32,장도연키,세부 검색어,3350,3350,990,44,수집결과 내 집계,80.6992478557182,92.42587205608108,50.0,78.07738554468342,315,네이버 검색광고 API,300,3050,낮음,0,2026-09-12T08:34:49+09:00
K0833,방송·연예,33,한혜진키,세부 검색어,2100,2100,1237,48,수집결과 내 집계,79.0820891537332,89.46375768721873,50.0,76.38017188303222,370,네이버 검색광고 API,210,1890,낮음,0,2026-09-12T08:34:49+09:00
K0834,방송·연예,34,서장훈재산,세부 검색어,1690,1690,728,40,수집결과 내 집계,78.44820223003174,82.99363579795572,25.0,69.12219185440259,564,네이버 검색광고 API,150,1540,낮음,0,2026-09-12T08:34:49+09:00
K0835,방송·연예,35,정해인학력,세부 검색어,1610,1610,259,69,수집결과 내 집계,78.00070234462223,,50.0,,,네이버 검색광고 API,70,1540,낮음,0,2026-09-12T08:34:49+09:00
K0836,방송·연예,36,션마라톤,세부 검색어,1690,1690,2418,222,수집결과 내 집계,71.4399897716442,95.3386444316229,37.5,71.82158821530896,504,네이버 검색광고 API,320,1370,낮음,0,2026-09-12T08:34:49+09:00
K0837,방송·연예,37,아이유데뷔,세부 검색어,1540,1540,6710,123,수집결과 내 집계,56.77551151963727,87.89304755698114,62.5,67.25567002691298,613,네이버 검색광고 API,190,1350,낮음,0,2026-09-12T08:34:49+09:00
K0838,방송·연예,38,연예인다이어트,세부 검색어,1310,1310,59833,921,수집결과 내 집계,30.724188233009947,94.0955161375756,37.5,51.09074895777765,914,네이버 검색광고 API,250,1060,낮음,0,2026-09-12T08:34:49+09:00
K0839,방송·연예,39,차승원키,세부 검색어,1000,1000,536,7,수집결과 내 집계,75.11166556703705,83.72175693914144,50.0,72.67235986526096,490,네이버 검색광고 API,50,950,낮음,0,2026-09-12T08:34:49+09:00
K0840,방송·연예,40,이효리요가,세부 검색어,1140,1140,5582,306,수집결과 내 집계,54.72532011582725,93.93151226107605,37.5,63.042113736236445,718,네이버 검색광고 API,200,940,낮음,0,2026-09-12T08:34:49+09:00
K0841,방송·연예,41,이효리제주도집,세부 검색어,1100,1100,859,7,수집결과 내 집계,74.62335095100079,97.24539300777342,25.0,71.48529337783242,517,네이버 검색광고 API,90,1010,낮음,0,2026-09-12T08:34:49+09:00
K0842,방송·연예,42,정해인데뷔,세부 검색어,840,840,460,74,수집결과 내 집계,74.43504962756727,71.16069630377437,50.0,68.56573370491594,581,네이버 검색광고 API,80,760,낮음,0,2026-09-12T08:34:49+09:00
K0843,방송·연예,43,전현무재산,세부 검색어,1060,1060,479,46,수집결과 내 집계,74.28969248618351,83.57780187539953,25.0,67.21818680571161,615,네이버 검색광고 API,110,950,낮음,0,2026-09-12T08:34:49+09:00
K0844,방송·연예,44,박진영학력,세부 검색어,740,740,283,3,수집결과 내 집계,73.98754974215775,95.49978020983497,50.0,75.64370893402936,397,네이버 검색광고 API,40,700,낮음,0,2026-09-12T08:34:49+09:00
K0845,방송·연예,45,공유재산,세부 검색어,990,990,26030,552,수집결과 내 집계,34.544058859971344,87.35683630107458,25.0,48.47908032030804,942,네이버 검색광고 API,700,290,높음,3,2026-09-12T08:34:49+09:00
K0846,방송·연예,46,정우성학력,세부 검색어,710,710,314,9,수집결과 내 집계,72.4581767452614,74.55023805823613,50.0,68.59415979010154,579,네이버 검색광고 API,30,680,낮음,0,2026-09-12T08:34:49+09:00
K0847,방송·연예,47,유재석기부,세부 검색어,750,750,1779,24,수집결과 내 집계,60.85569678710536,72.49135509661463,37.5,59.675254922537064,793,네이버 검색광고 API,100,650,낮음,0,2026-09-12T08:34:49+09:00
K0848,방송·연예,48,최화정학력,세부 검색어,1910,1910,136,0,수집결과 내 집계,72.11138115911379,81.95292960260493,50.0,70.64156946033837,529,네이버 검색광고 API,130,1780,낮음,0,2026-09-12T08:34:49+09:00
K0849,방송·연예,49,연예인축가비용,세부 검색어,750,750,862,3,수집결과 내 집계,69.36278424191491,89.28078092857423,62.5,73.96562639952973,454,네이버 검색광고 API,80,670,높음,10,2026-09-12T08:34:49+09:00
K0850,방송·연예,50,기안84마라톤,세부 검색어,820,820,4015,36,수집결과 내 집계,49.423903551469586,93.00517705983637,37.5,60.1135048936857,781,네이버 검색광고 API,110,710,낮음,0,2026-09-12T08:34:49+09:00
K0851,방송·연예,51,임영웅데뷔,세부 검색어,550,550,35680,981,이상(하한),25.560304307167932,95.67458431171177,50.0,51.482527447097496,908,네이버 검색광고 API,90,460,낮음,0,2026-09-12T08:34:49+09:00
K0852,방송·연예,52,유재석학력,세부 검색어,520,520,998,36,수집결과 내 집계,62.54163819842674,85.905174232357,50.0,67.04237136892047,621,네이버 검색광고 API,20,500,낮음,0,2026-09-12T08:34:49+09:00
K0853,방송·연예,53,엄정화데뷔,세부 검색어,330,330,879,49,수집결과 내 집계,64.16363910961174,93.31713492534935,50.0,70.07696003241067,543,네이버 검색광고 API,20,310,낮음,0,2026-09-12T08:34:49+09:00
K0854,방송·연예,54,유재석데뷔,세부 검색어,510,510,3396,385,수집결과 내 집계,46.192686977822504,94.71049213220844,50.0,61.509491128573785,748,네이버 검색광고 API,50,460,낮음,0,2026-09-12T08:34:49+09:00
K0855,방송·연예,55,아이유기부,세부 검색어,460,460,3224,18,수집결과 내 집계,46.13223418964079,73.3667564911797,50.0,55.076144042174306,863,네이버 검색광고 API,90,370,낮음,0,2026-09-12T08:34:49+09:00
K0856,방송·연예,56,엄정화식단,세부 검색어,190,190,943,206,수집결과 내 집계,60.392141764469585,,37.5,,,네이버 검색광고 API,30,160,낮음,0,2026-09-12T08:34:49+09:00
K0857,방송·연예,57,김혜수데뷔,세부 검색어,350,350,969,121,수집결과 내 집계,58.42519247808453,89.70699149189207,50.0,66.12469368660989,645,네이버 검색광고 API,40,310,낮음,0,2026-09-12T08:34:49+09:00
K0858,방송·연예,58,박진영데뷔,세부 검색어,290,290,2490,43,수집결과 내 집계,45.33801719348739,88.38137083917277,50.0,59.183419848495525,805,네이버 검색광고 API,40,250,낮음,0,2026-09-12T08:34:49+09:00
K0859,방송·연예,59,션기부,세부 검색어,370,370,5,0,수집결과 내 집계,68.9600083265332,87.75339998673644,37.5,68.30602415928753,588,네이버 검색광고 API,70,300,낮음,2,2026-09-12T08:34:49+09:00
K0860,방송·연예,60,전현무학력,세부 검색어,370,370,679,33,수집결과 내 집계,60.69986137202174,83.33722119253198,50.0,65.35109704377047,661,네이버 검색광고 API,10,360,낮음,0,2026-09-12T08:34:49+09:00
K0861,방송·연예,61,수지피부관리,세부 검색어,390,390,5302,129,수집결과 내 집계,34.62110494733405,94.97758748414802,37.5,53.30382871891143,886,네이버 검색광고 API,220,170,높음,10,2026-09-12T08:34:49+09:00
K0862,방송·연예,62,전지현식단,세부 검색어,350,350,402,16,수집결과 내 집계,66.42387044429485,,37.5,,,네이버 검색광고 API,40,310,낮음,0,2026-09-12T08:34:49+09:00
K0863,방송·연예,63,박보검데뷔,세부 검색어,310,310,945,45,수집결과 내 집계,55.51530836742678,89.87121915805776,50.0,64.71901993113072,676,네이버 검색광고 API,10,300,낮음,0,2026-09-12T08:34:49+09:00
K0864,방송·연예,64,연예인출연료,세부 검색어,330,330,2270,115,수집결과 내 집계,43.074658085457166,80.55995762537628,25.0,50.70531633034147,921,네이버 검색광고 API,50,280,높음,3,2026-09-12T08:34:49+09:00
K0865,방송·연예,65,박보검학력,세부 검색어,160,160,226,7,수집결과 내 집계,68.16926939097476,84.4768358892458,50.0,69.42768546226112,558,네이버 검색광고 API,10,150,낮음,0,2026-09-12T08:34:49+09:00
K0866,방송·연예,66,엄정화다이어트,세부 검색어,190,190,1396,151,수집결과 내 집계,47.34581537000912,,37.5,,,네이버 검색광고 API,40,150,낮음,0,2026-09-12T08:34:49+09:00
K0867,방송·연예,67,이찬원학력,세부 검색어,320,329,578,17,수집결과 내 집계,58.442873294047324,75.59173957798095,50.0,61.89895852041795,740,네이버 검색광고 API,0,320,낮음,0,2026-09-12T08:34:49+09:00
K0868,방송·연예,68,비데뷔,세부 검색어,270,270,5,0,수집결과 내 집계,67.57492695249408,94.7761741385239,50.0,72.22031571780421,494,네이버 검색광고 API,30,240,낮음,0,2026-09-12T08:34:49+09:00
K0869,방송·연예,69,한혜진식단,세부 검색어,260,260,1023,37,수집결과 내 집계,49.98006443883005,89.58564877145159,37.5,59.3657268508505,801,네이버 검색광고 API,20,240,낮음,0,2026-09-12T08:34:49+09:00
K0870,방송·연예,70,정해인재산,세부 검색어,180,180,37,18,수집결과 내 집계,67.08536036210805,,25.0,,,네이버 검색광고 API,10,170,낮음,0,2026-09-12T08:34:49+09:00
K0871,방송·연예,71,임영웅학력,세부 검색어,260,260,632,22,수집결과 내 집계,54.705945117253414,89.83829922369496,50.0,64.30446232573519,687,네이버 검색광고 API,10,250,낮음,0,2026-09-12T08:34:49+09:00
K0872,방송·연예,72,한혜진다이어트,세부 검색어,200,200,3770,102,수집결과 내 집계,32.3966663750462,81.37841204364838,37.5,48.111856800617616,948,네이버 검색광고 API,30,170,낮음,0,2026-09-12T08:34:49+09:00
K0873,방송·연예,73,아이유학력,세부 검색어,190,190,707,13,수집결과 내 집계,51.83911176908821,86.89313258582064,62.5,64.48749566029029,683,네이버 검색광고 API,10,180,낮음,0,2026-09-12T08:34:49+09:00
K0874,방송·연예,74,연정훈학력,세부 검색어,60,69,178,4,수집결과 내 집계,66.73435863312531,,50.0,,,네이버 검색광고 API,0,60,낮음,0,2026-09-12T08:34:49+09:00
K0875,방송·연예,75,김종국학력,세부 검색어,120,120,481,12,수집결과 내 집계,55.131500383623134,89.42713299001473,50.0,64.39389008881598,685,네이버 검색광고 API,10,110,낮음,0,2026-09-12T08:34:49+09:00
K0876,방송·연예,76,이효리데뷔,세부 검색어,170,170,2699,146,수집결과 내 집계,34.04499449354876,88.5789958813761,50.0,53.5961960111872,883,네이버 검색광고 API,10,160,낮음,0,2026-09-12T08:34:49+09:00
K0877,방송·연예,77,현빈데뷔,세부 검색어,260,260,1252,496,수집결과 내 집계,42.35213206278854,90.36785217823291,50.0,58.28642168486414,821,네이버 검색광고 API,10,250,낮음,0,2026-09-12T08:34:49+09:00
K0878,방송·연예,78,이승기데뷔,세부 검색어,180,180,1747,7,수집결과 내 집계,37.489368768095964,94.96792886760761,50.0,57.23506304433026,835,네이버 검색광고 API,10,170,낮음,0,2026-09-12T08:34:49+09:00
K0879,방송·연예,79,연예인피부관리,세부 검색어,160,160,45478,281,수집결과 내 집계,9.87953646205275,77.30158013154069,37.5,35.63024227048858,980,네이버 검색광고 API,30,130,높음,10,2026-09-12T08:34:49+09:00
K0880,방송·연예,80,신동엽재산,세부 검색어,150,150,129,3,수집결과 내 집계,65.75068477453607,86.84939537570429,25.0,63.93016099997932,698,네이버 검색광고 API,20,130,낮음,0,2026-09-12T08:34:49+09:00
K0881,방송·연예,81,비식단,세부 검색어,140,140,19,1,수집결과 내 집계,65.53217750838824,88.85957337821905,37.5,66.92396076765984,626,네이버 검색광고 API,30,110,낮음,0,2026-09-12T08:34:49+09:00
K0882,방송·연예,82,김종국데뷔,세부 검색어,140,140,1470,41,수집결과 내 집계,37.71191428002215,80.64167826270119,50.0,53.04846061882143,889,네이버 검색광고 API,10,130,낮음,0,2026-09-12T08:34:49+09:00
K0883,방송·연예,83,최화정다이어트,세부 검색어,170,170,3268,84,수집결과 내 집계,27.679024778744726,81.09335418240991,37.5,45.66751864409534,962,네이버 검색광고 API,30,140,낮음,0,2026-09-12T08:34:49+09:00
K0884,방송·연예,84,전지현데뷔,세부 검색어,140,140,1443,56,수집결과 내 집계,36.93819173678749,94.8156023634449,50.0,56.913776577427214,842,네이버 검색광고 API,10,130,낮음,0,2026-09-12T08:34:49+09:00
K0885,방송·연예,85,장도연데뷔,세부 검색어,150,150,336,33,수집결과 내 집계,54.97895420127476,80.41826828619725,50.0,61.61495758649656,745,네이버 검색광고 API,10,140,낮음,0,2026-09-12T08:34:49+09:00
K0886,방송·연예,86,김혜수재산,세부 검색어,110,110,109,11,수집결과 내 집계,65.06874981277407,77.52306709421993,25.0,60.79129503465302,769,네이버 검색광고 API,10,100,낮음,0,2026-09-12T08:34:49+09:00
K0887,방송·연예,87,전지현운동,세부 검색어,130,130,1882,34,수집결과 내 집계,32.79740405086051,95.86037932888682,37.5,52.6568158240963,893,네이버 검색광고 API,10,120,낮음,0,2026-09-12T08:34:49+09:00
K0888,방송·연예,88,신동엽데뷔,세부 검색어,140,140,782,41,수집결과 내 집계,43.28197634161826,92.68377470678506,50.0,59.44612058284464,797,네이버 검색광고 API,10,130,낮음,0,2026-09-12T08:34:49+09:00
K0889,방송·연예,89,이병헌데뷔,세부 검색어,140,140,1008,57,수집결과 내 집계,40.17875674879764,78.48019641409186,50.0,53.633437298626376,881,네이버 검색광고 API,10,130,낮음,0,2026-09-12T08:34:49+09:00
K0890,방송·연예,90,기안84학력,세부 검색어,140,149,409,59,수집결과 내 집계,51.37601032255604,89.57960126170615,50.0,62.56188553978986,730,네이버 검색광고 API,0,140,낮음,0,2026-09-12T08:34:49+09:00
K0891,방송·연예,91,엄정화재산,세부 검색어,90,99,59,2,수집결과 내 집계,65.06874981277407,,25.0,,,네이버 검색광고 API,0,90,낮음,0,2026-09-12T08:34:49+09:00
K0892,방송·연예,92,수지데뷔,세부 검색어,140,140,2841,130,수집결과 내 집계,28.2056574637135,88.85732738011762,50.0,50.76002694589204,920,네이버 검색광고 API,10,130,낮음,0,2026-09-12T08:34:49+09:00
K0893,방송·연예,93,조인성데뷔,세부 검색어,130,139,578,25,수집결과 내 집계,47.03118535253664,92.10671094100289,50.0,61.14760595856919,757,네이버 검색광고 API,0,130,낮음,0,2026-09-12T08:34:49+09:00
K0894,방송·연예,94,이효리서울집,세부 검색어,140,140,30,1,수집결과 내 집계,64.82234005716242,73.74649043897135,25.0,59.53511716027262,796,네이버 검색광고 API,20,120,낮음,0,2026-09-12T08:34:49+09:00
K0895,방송·연예,95,강호동데뷔,세부 검색어,140,140,607,8,수집결과 내 집계,45.25219461177101,90.85980255360508,50.0,59.884038071967026,784,네이버 검색광고 API,10,130,낮음,0,2026-09-12T08:34:49+09:00
